,I,pval_norm,var_norm,pval_z_sim,pval_sim,var_sim,pval_norm_fdr_bh,pval_z_sim_fdr_bh,pval_sim_fdr_bh
PLPPR4,0.01248953834563379,0.08252954088847819,8.407771530552179e-05,0.022346703262217216,0.039603960396039604,3.842513036839534e-05,0.09389026267176132,0.02550993523084157,0.044902449428616334
PRDM5,0.012447596399271522,0.08322793121267957,8.407771530552179e-05,0.03348923926663727,0.04950495049504951,4.231336183074432e-05,0.09457719455986315,0.03792665828611243,0.05587466195829516
FAM149A,0.012248061716309095,0.08661140953609525,8.407771530552179e-05,0.054655681929687616,0.07920792079207921,5.6408728275141845e-05,0.09829630748969494,0.06120457102988535,0.0881066972103217
TTC31,0.012243070530556448,0.08669734320591094,8.407771530552179e-05,0.0245305100242712,0.0297029702970297,4.30029219061043e-05,0.09829630748969494,0.027970935033376512,0.03414134516899966
SNCAIP,0.011614362383913331,0.09803827052180458,8.407771530552179e-05,0.03881551386243909,0.039603960396039604,3.9411018454694064e-05,0.11077770680429896,0.04385933769767129,0.044902449428616334
PFKFB2,0.01124941388177007,0.10510104198866954,8.407771530552179e-05,0.05811041522591387,0.06930693069306931,5.31829375004134e-05,0.11849046447426104,0.06500046445851664,0.0775245309765876
ANKRD35,0.011150155852630518,0.10708415229749724,8.407771530552179e-05,0.04405853905767232,0.06930693069306931,4.189227235172482e-05,0.12059026159628067,0.049559661482196087,0.0775245309765876
PM20D1,0.011106121485198791,0.107972519240216,8.407771530552179e-05,0.04091157274021928,0.04950495049504951,4.1583490180140976e-05,0.12145390240744207,0.046151990274798625,0.05587466195829516
TGFA,0.011060062438212106,0.1089073984797908,8.407771530552179e-05,0.08179816689802544,0.1188118811881188,5.525222326181849e-05,0.12234912473781176,0.09048469789604584,0.12999111727365295
TFAP2E,0.011054874184218109,0.10901307014139028,8.407771530552179e-05,0.059027574802591576,0.0891089108910891,4.752524286896513e-05,0.12234912473781176,0.06595259754479506,0.09857180408306317
DCST2,0.010673483383568251,0.11698392919760703,8.407771530552179e-05,0.027817840707545893,0.039603960396039604,3.7241361734568655e-05,0.13114790268790025,0.03164714528731046,0.044902449428616334
S100A12,0.010587143379106606,0.11884432609674578,8.407771530552179e-05,0.03218090802249929,0.06930693069306931,3.256374773609291e-05,0.13308435173207814,0.036486290274942504,0.0775245309765876
TET2,0.010570444766955981,0.11920653506244028,8.407771530552179e-05,0.07088396242927453,0.0594059405940594,4.642822210311418e-05,0.1333406432465775,0.0786725443166199,0.0668985817500669
PLA2G4A,0.010276482644460268,0.125710747612509,8.407771530552179e-05,0.04093681537374638,0.0594059405940594,4.047170340281056e-05,0.14045893587989833,0.046151990274798625,0.0668985817500669
TAF11L8,0.010196007732106334,0.12753371674839908,8.407771530552179e-05,0.0655859238568961,0.0891089108910891,5.003317911906034e-05,0.14233673744240968,0.07295430907329933,0.09857180408306317
EXOG,0.010180510338929635,0.12788687373105334,8.407771530552179e-05,0.07347835750915221,0.0891089108910891,5.5899419113894944e-05,0.14257176558645857,0.08137138151622615,0.09857180408306317
NLRC4,0.01011424316321723,0.12940464278961183,8.407771530552179e-05,0.05336204031043956,0.06930693069306931,4.427195805905786e-05,0.1441031656899909,0.05982291514623269,0.0775245309765876
PCDHB5,0.010063780654069014,0.1305687653140144,8.407771530552179e-05,0.13627955466229447,0.13861386138613863,6.003772659450735e-05,0.14523778121692368,0.14764848825817384,0.1496909950174283
ABLIM3,0.010042319930905187,0.1310660320430468,8.407771530552179e-05,0.06499975475145203,0.06930693069306931,4.6269562250959414e-05,0.14562892449227421,0.07238280039137197,0.0775245309765876
CX3CR1,0.00975484142108697,0.13785346367222462,8.407771530552179e-05,0.0619433907934418,0.09900990099009901,3.560941692026014e-05,0.15283089098916255,0.06913324865339486,0.10916196360540134
WNT9A,0.00955860664825778,0.14262203477584634,8.407771530552179e-05,0.1422478194898904,0.15841584158415842,6.992627548743432e-05,0.15794245268643006,0.15311928900956986,0.16924769400016923
GALNT5,0.009161650104021302,0.15260574459600984,8.407771530552179e-05,0.05068098174948743,0.07920792079207921,3.3562860831329465e-05,0.16881166437611708,0.05688101206452012,0.0881066972103217
FRMD4B,0.008959125956853616,0.157873847960339,8.407771530552179e-05,0.12571916773405434,0.13861386138613863,5.130330292512847e-05,0.17444624084015356,0.13679996489015706,0.1496909950174283
KCNE4,0.00883609524363355,0.16113178058174116,8.407771530552179e-05,0.11384837991099428,0.1485148514851485,4.513509942334153e-05,0.1778496474412154,0.12428862435698065,0.15969338869370805
TLR9,0.008747377830925676,0.16350810423949524,8.407771530552179e-05,0.13472840463828084,0.19801980198019803,4.840183170389302e-05,0.18007500466904763,0.14623613265135132,0.2093232579071861
GPR153,0.008727615288633766,0.16404053408567598,8.407771530552179e-05,0.10315590830849752,0.12871287128712872,4.3175987480160175e-05,0.18030803144590835,0.11323370835180847,0.14021009944131668
LRRC39,0.008726140623676264,0.1640803086157766,8.407771530552179e-05,0.06326244918530666,0.09900990099009901,3.660537788658181e-05,0.18030803144590835,0.07052669920324042,0.10916196360540134
GAB1,0.00849211585200535,0.1704716310751635,8.407771530552179e-05,0.09556181994671853,0.10891089108910891,5.428211949767109e-05,0.18712582993980625,0.10501298895243794,0.11968229790011968
KCNK1,0.008397784965414068,0.173092336392199,8.407771530552179e-05,0.11027726002436622,0.1485148514851485,4.4503162325569e-05,0.1897942285002182,0.1207856079127779,0.15969338869370805
ZNF662,0.00828027882451907,0.17639258971726046,8.407771530552179e-05,0.1402655429266878,0.15841584158415842,4.9350442983847866e-05,0.1930825513155285,0.15131126529308284,0.16924769400016923
NMNAT2,0.008277275747989294,0.17647745190239306,8.407771530552179e-05,0.11053157403514113,0.10891089108910891,4.0503552281674896e-05,0.1930825513155285,0.12079953446463511,0.11968229790011968
ACVR1C,0.008082343039505316,0.18204111440510728,8.407771530552179e-05,0.11047806369722224,0.1188118811881188,4.836649695233889e-05,0.19873484105361056,0.12079953446463511,0.12999111727365295
GAREM2,0.008068597140367915,0.18243753865803303,8.407771530552179e-05,0.11641813484083197,0.13861386138613863,5.117519934806243e-05,0.19895042383645914,0.12681714034949015,0.1496909950174283
MEIS1,0.008048094331234797,0.1830298297430034,8.407771530552179e-05,0.13888390042351673,0.12871287128712872,5.3406319578404216e-05,0.19937889950218235,0.1499826138482902,0.14021009944131668
FBXL7,0.007854474415486552,0.18868218821209437,8.407771530552179e-05,0.09417890405916007,0.1188118811881188,3.655224938581243e-05,0.20531250077485785,0.10360715518059414,0.12999111727365295
MMP23B,0.007821855673298213,0.1896449117295076,8.407771530552179e-05,0.17283029094032587,0.1782178217821782,5.627634013255063e-05,0.20591195627525252,0.18371624356040278,0.18959342742784918
TSSK3,0.0075815801495458255,0.19682924098167498,8.407771530552179e-05,0.07138214163601087,0.09900990099009901,3.325712403775257e-05,0.21348073859183836,0.07913762930821604,0.10916196360540134
TIMP4,0.007231478956350974,0.20758768433004082,8.407771530552179e-05,0.17941623467566892,0.15841584158415842,5.5385312035789005e-05,0.22417676493524927,0.19046309413552964,0.16924769400016923
FAM131A,0.007097473815827738,0.2117958519961366,8.407771530552179e-05,0.13850084662706585,0.15841584158415842,4.2675379379052215e-05,0.22847448974772017,0.14973064500223335,0.16924769400016923
OSR1,0.007014922711117511,0.21441286732700626,8.407771530552179e-05,0.13482971430454593,0.12871287128712872,4.449369016362821e-05,0.23104834841272226,0.14623613265135132,0.14021009944131668
SHOX2,0.0069802244773588765,0.21551845125746638,8.407771530552179e-05,0.17181962365783643,0.1782178217821782,4.842495627478619e-05,0.23198972148274097,0.1829814948432763,0.18959342742784918
SATB2,0.006935177498678451,0.21695869653324984,8.407771530552179e-05,0.10563771548026257,0.13861386138613863,4.033958404828309e-05,0.23311266981772472,0.11583082837748089,0.1496909950174283
ZSCAN23,0.0068480900680328045,0.21975877887140038,8.407771530552179e-05,0.24402095639879873,0.22772277227722773,7.149139095097392e-05,0.23579268119248967,0.2555193260720406,0.23970818134445027
TMEM81,0.006811485276209023,0.2209418807903979,8.407771530552179e-05,0.148847587573671,0.1485148514851485,4.4324989515014385e-05,0.2368080179961392,0.15953653544873633,0.15969338869370805
PHACTR4,0.006770775326575382,0.22226193746264444,8.407771530552179e-05,0.2156256519325861,0.2376237623762376,5.0082084674220705e-05,0.23796781312916962,0.2272135426054648,0.24882069358768338
GALNT15,0.00665670726095939,0.22598457029769592,8.407771530552179e-05,0.1559692785229314,0.15841584158415842,4.7726667092380986e-05,0.24169472759111862,0.1668120625913705,0.16924769400016923
PLXNA2,0.006588983530963687,0.22821131921693694,8.407771530552179e-05,0.14344384349092276,0.13861386138613863,3.959487392760743e-05,0.24381551198390697,0.1542406919257234,0.1496909950174283
PRICKLE2,0.006565271742553509,0.22899386601315364,8.407771530552179e-05,0.19303776717760113,0.21782178217821782,4.866765883420356e-05,0.2442285303958871,0.20427276950010703,0.2297698124242804
KIAA1614,0.00656247206368927,0.2290863615113421,8.407771530552179e-05,0.15157902743072738,0.22772277227722773,5.0737622874439824e-05,0.2442285303958871,0.16229017926202075,0.23970818134445027
PRSS16,0.0065353674040607495,0.229982925250656,8.407771530552179e-05,0.19542345482042467,0.2376237623762376,5.047421842130585e-05,0.2449232430784409,0.20657870488416985,0.24882069358768338
SLC35G2,0.006456488098658861,0.23260322372847597,8.407771530552179e-05,0.18319287010365648,0.1782178217821782,5.3657717779225804e-05,0.247450238009017,0.19426603404417445,0.18959342742784918
MROH7,0.006074926039465436,0.24550980382697596,8.407771530552179e-05,0.14768692848686205,0.13861386138613863,3.853650554880456e-05,0.26090308589476724,0.1584623696210966,0.1496909950174283
TBX15,0.005836363301779953,0.25377072722296645,8.407771530552179e-05,0.16237362396587107,0.18811881188118812,4.1384210538718535e-05,0.2691099970551076,0.17329095407243444,0.19970149881230162
PPARGC1A,0.0057236133543682125,0.25772520549486666,8.407771530552179e-05,0.22281844418168406,0.19801980198019803,4.685395962373713e-05,0.2728131311623159,0.23454573071756218,0.2093232579071861
SHE,0.005721250778395945,0.2578084089483885,8.407771530552179e-05,0.1438030823810179,0.1485148514851485,4.018280817541324e-05,0.2728131311623159,0.1544608833308463,0.15969338869370805
PLD1,0.0056784700121286285,0.2593174385038175,8.407771530552179e-05,0.15821334581844904,0.16831683168316833,4.319727385141355e-05,0.27411991385181556,0.16903135237013786,0.1796337584665617
CTRC,0.005521488645119418,0.26489357102859845,8.407771530552179e-05,0.1421519212425425,0.13861386138613863,3.03052223254693e-05,0.2797186600090797,0.15311928900956986,0.1496909950174283
PDE1A,0.00543143347471897,0.2681197042069865,8.407771530552179e-05,0.2099762770942084,0.2376237623762376,4.368111121669546e-05,0.28282669220146256,0.22149396317954476,0.24882069358768338
POLR3G,0.005309381423337029,0.2725234295016691,8.407771530552179e-05,0.22426726104344819,0.24752475247524752,3.830723270796452e-05,0.28705020065157566,0.235822566817506,0.2589171050996313
C3orf70,0.005304571971823021,0.27269769061899685,8.407771530552179e-05,0.20838332509356183,0.25742574257425743,4.747164579449131e-05,0.28705020065157566,0.2200457498348066,0.26871163107960067
CPS1,0.0052476083069919665,0.27476585435530465,8.407771530552179e-05,0.18576131938339868,0.13861386138613863,4.588993016555888e-05,0.2889230855471132,0.19678105866885454,0.1496909950174283
ATP6V1G2,0.0051457486918083705,0.27848321215728156,8.407771530552179e-05,0.23286810497711352,0.2376237623762376,5.318070415411034e-05,0.2925243825181529,0.24435268098333005,0.24882069358768338
CSRNP3,0.0047669361281186765,0.2925190122119039,8.407771530552179e-05,0.25597577485860057,0.26732673267326734,5.260056575224032e-05,0.30694544828111636,0.26747729870282194,0.2784653465346535
HSD17B13,0.004569126291039388,0.29997661845647516,8.407771530552179e-05,0.2372206591838728,0.19801980198019803,4.453205464294165e-05,0.3144408998495547,0.248658971890852,0.2093232579071861
HIST1H3G,0.00444976857777815,0.3045177199257929,8.407771530552179e-05,0.16496001572291208,0.15841584158415842,3.372637883667934e-05,0.3188667224353853,0.1758635562077954,0.16924769400016923
KLHDC8B,0.004183129349705062,0.31477102756941455,8.407771530552179e-05,0.2608941465904764,0.25742574257425743,3.782823869003392e-05,0.32925839703913656,0.2717647360317462,0.26871163107960067
CAND2,0.0040400648123870495,0.3203325404980978,8.407771530552179e-05,0.24717197218195208,0.18811881188118812,4.844411090444622e-05,0.33472574764691515,0.25854808805643525,0.19970149881230162
DYRK3,0.00396190564138252,0.3233881506098262,8.407771530552179e-05,0.25997137468384446,0.27722772277227725,4.618769489904582e-05,0.33756591921693757,0.271085896437794,0.2881785060002882
SULT1B1,0.003784429139433392,0.3303706716144226,8.407771530552179e-05,0.22773195401240032,0.19801980198019803,3.735797828980219e-05,0.34449496518709344,0.23921423740798353,0.2093232579071861
HOXD4,0.0037608694404847255,0.33130211385894515,8.407771530552179e-05,0.26491795949616126,0.2871287128712871,4.07803984229722e-05,0.34510636860306787,0.27566905254543317,0.2978513618996754
PCDH12,0.0037333909318870368,0.33238980741835744,8.407771530552179e-05,0.3101313903608398,0.33663366336633666,4.425772554232055e-05,0.34587909200661543,0.3210469879511799,0.34633092938923526
SGMS2,0.0036486636480078972,0.33575246656469304,8.407771530552179e-05,0.32764202405440634,0.32673267326732675,5.521858136274364e-05,0.34901503800903644,0.3388231893013509,0.3371854213285106
MON1A,0.0035676895666443783,0.3389785102083801,8.407771530552179e-05,0.3309696515520132,0.3564356435643564,4.581721090993707e-05,0.3520026066546003,0.34191079705786487,0.3663264579284239
IRAK2,0.0033256768542628302,0.3486902183327134,8.407771530552179e-05,0.2596322834899002,0.2079207920792079,3.8581443695967685e-05,0.36133701381628336,0.27101490969718184,0.21955733060106433
ZNF454,0.003136470165860591,0.3563529503497417,8.407771530552179e-05,0.29127672098093904,0.26732673267326734,4.910141919874228e-05,0.36889539373679264,0.30246803840180586,0.2784653465346535
TMEM37,0.003008501543266591,0.36156889000069137,8.407771530552179e-05,0.38331274214381794,0.38613861386138615,4.265558392014082e-05,0.37352158057922663,0.39193531916545804,0.39442146461837196
GDF7,0.0028729330031306687,0.36712277995544507,8.407771530552179e-05,0.3080893818499162,0.27722772277227725,5.161853764731823e-05,0.37847709273757224,0.3192636081346282,0.2881785060002882
IMPG2,0.0022897255326160383,0.39132022637660124,8.407771530552179e-05,0.38272593825209755,0.33663366336633666,5.542447554367569e-05,0.4025928254903305,0.3917358631034775,0.34633092938923526
PEAR1,0.002119100497942356,0.39848455507674296,8.407771530552179e-05,0.37914725909351754,0.3069306930693069,4.741559262429171e-05,0.40876661826540656,0.3884705523499155,0.31773363671770904
REEP2,0.002070181395100581,0.40054504943285907,8.407771530552179e-05,0.4797208019484126,0.4158415841584158,4.6670670520605895e-05,0.410278937203087,0.48116429483291134,0.42174602855823107
STK32B,0.002040344804742163,0.4018031440083911,8.407771530552179e-05,0.336472415605646,0.3069306930693069,4.698294703119578e-05,0.4108416605402772,0.34652154027357984,0.31773363671770904
STON1,0.0019755331280825682,0.4045394959461459,8.407771530552179e-05,0.3921346696103434,0.36633663366336633,4.5010444434427e-05,0.4132170540818651,0.4005461385192476,0.3757298806803757
CHRD,0.001568875564334141,0.42181012428736664,8.407771530552179e-05,0.4362206212143789,0.42574257425742573,4.0843901331596234e-05,0.4295418780930414,0.44062689011553424,0.4309135366977993
TMEM178A,0.0015421184450668754,0.4229521697980956,8.407771530552179e-05,0.39266665595349015,0.32673267326732675,4.5998478511665414e-05,0.43026670376205045,0.40068026117703076,0.3371854213285106
B4GALT4,0.0015144705490809669,0.42413291584311297,8.407771530552179e-05,0.39348054702054835,0.37623762376237624,3.062288225603732e-05,0.43102938601942375,0.40110147504643057,0.38470104679179573
WDR49,0.0014095432072456623,0.42862011190734295,8.407771530552179e-05,0.35022065228924915,0.33663366336633666,4.3548847676702815e-05,0.4351473217333431,0.3603093130547831,0.34633092938923526
HTR2B,0.0010767503152730306,0.4429103614167367,8.407771530552179e-05,0.42750236469078096,0.46534653465346537,3.8206122657961316e-05,0.44874403385687606,0.4331330949248034,0.467684959450719
CATSPER3,0.001048216007276857,0.44413937266165615,8.407771530552179e-05,0.4652665005410017,0.40594059405940597,4.235827170737263e-05,0.44953377799762767,0.46854632481470465,0.4125412541254126
PPM1L,0.0009126076882018493,0.4499873524396468,8.407771530552179e-05,0.4576918382081834,0.44554455445544555,4.688440752632646e-05,0.4545326792319665,0.4613829014195397,0.45004500450045004
PSORS1C1,0.0006757854961891716,0.4602254237139842,8.407771530552179e-05,0.44344690602704084,0.37623762376237624,3.589268165082719e-05,0.46440506933802644,0.44747417358934494,0.38470104679179573
AADAT,0.0006192855732032168,0.46267213486872105,8.407771530552179e-05,0.490183336593317,0.44554455445544555,6.632643387069495e-05,0.46640336176282365,0.490183336593317,0.45004500450045004
CNIH3,0.0005056488127866542,0.46759732366141116,8.407771530552179e-05,0.4122204548651828,0.36633663366336633,3.508036267072466e-05,0.47089357871239795,0.4189232264890069,0.3757298806803757
LRRN2,0.0002464704668090488,0.4788478792975527,8.407771530552179e-05,0.4678003740170471,0.504950495049505,6.154378700147349e-05,0.48125415004779165,0.47062411872942367,0.504950495049505
IL1RL2,0.00017859889741630522,0.4817972393417683,8.407771530552179e-05,0.47012635448794743,0.40594059405940597,4.751914283913638e-05,0.4837321680138236,0.4720399468493475,0.4125412541254126
GPR25,-1.8224384926974376e-05,0.49035525559088766,8.407771530552179e-05,0.40776978340680614,0.37623762376237624,3.76034449469106e-05,0.49133793145379523,0.41482175321139997,0.38470104679179573
STK19,-0.00020059556143185055,0.49828893532788465,8.407771530552179e-05,0.47015178706195015,0.46534653465346537,3.489976675605156e-05,0.49828893532788465,0.4720399468493475,0.467684959450719
CCDC36,-0.0003707706910943529,0.49430727514294254,8.407771530552179e-05,0.4884570930363149,0.4752475247524752,3.8825397286238285e-05,0.4948020772201627,0.4889460390753903,0.4771561493498747
TDRD15,-0.000509839391513615,0.4882581697953267,8.407771530552179e-05,0.4883528731611064,0.49504950495049505,4.6147210030546195e-05,0.48972735185087934,0.4889460390753903,0.49554505000049553
MARCH3,-0.0008550442153494872,0.4732573451990007,8.407771530552179e-05,0.4285112982030844,0.42574257425742573,5.5790266674641834e-05,0.4761140293752522,0.4337158888695187,0.4309135366977993
ARL9,-0.0014409746684721318,0.4478936351105762,8.407771530552179e-05,0.4338178867799726,0.45544554455445546,4.3308177682162446e-05,0.452875263003616,0.43864295933263153,0.4591184924944107
TRIM61,-0.0016799469778098393,0.4376039661620323,8.407771530552179e-05,0.4211284170861305,0.49504950495049505,4.313456023071336e-05,0.4438174099006413,0.427541540188965,0.49554505000049553
NCEH1,-0.0023462625242156847,0.4091569222601491,8.407771530552179e-05,0.3752772436645108,0.39603960396039606,4.900526101283515e-05,0.4170814701938319,0.38489973709180597,0.404122044857547
ABHD1,-0.002398559654811008,0.40694228759254114,8.407771530552179e-05,0.33154508598094123,0.40594059405940597,5.2497445378699316e-05,0.4152472322372869,0.34215179151799924,0.4125412541254126
AFAP1L1,-0.0025429708866644882,0.400842521647416,8.407771530552179e-05,0.4227996220387222,0.45544554455445546,4.1138124299728494e-05,0.410278937203087,0.4288028621082375,0.4591184924944107
ATXN7L2,-0.002597452677489594,0.3985474528087714,8.407771530552179e-05,0.3723331706912465,0.4158415841584158,4.489326765630755e-05,0.40876661826540656,0.3826651291790817,0.42174602855823107
CFAP57,-0.002650274085714428,0.3963256724456002,8.407771530552179e-05,0.4069997784572949,0.49504950495049505,4.721492203836863e-05,0.40732340436341236,0.41446005952881354,0.49554505000049553
FGF18,-0.002964658847324872,0.38317385891934175,8.407771530552179e-05,0.37323591459239536,0.46534653465346537,5.744906999959386e-05,0.3946177743762531,0.38319909095728477,0.467684959450719
PCDHGA7,-0.003433839401327967,0.36379853698064346,8.407771530552179e-05,0.28461642938210285,0.2871287128712871,4.216305339954118e-05,0.3754370866673307,0.29585907420177016,0.2978513618996754
MALL,-0.003495500197717955,0.3612766792136149,8.407771530552179e-05,0.33304230086247283,0.40594059405940597,5.8492991521224386e-05,0.37352158057922663,0.34334257820873487,0.4125412541254126
B3GNT7,-0.004003034057940857,0.3407565480943653,8.407771530552179e-05,0.29530736397796636,0.31683168316831684,5.1824889138170375e-05,0.35348189636344945,0.30633543981116845,0.32764393295586025
POU3F1,-0.006465417386379406,0.24858695757559873,8.407771530552179e-05,0.172876985190339,0.2376237623762376,3.823422149497817e-05,0.26389273627982884,0.18371624356040278,0.24882069358768338
ACTRT3,-0.007412863950676044,0.21702789560030172,8.407771530552179e-05,0.11567231220814461,0.1188118811881188,4.588662162899837e-05,0.23311266981772472,0.12614210709721332,0.12999111727365295
GIPC2,-0.007722737863100515,0.20723159614117226,8.407771530552179e-05,0.13670106013322975,0.12871287128712872,4.836430677993884e-05,0.22403415799045648,0.14794487027405817,0.14021009944131668
PLB1,-0.007802441387833855,0.20475479824203918,8.407771530552179e-05,0.06718912968158867,0.07920792079207921,2.4154372875627045e-05,0.2215961019935489,0.07465458853509853,0.0881066972103217
CD244,-0.007870190600354359,0.20266339118798188,8.407771530552179e-05,0.09171242146026543,0.10891089108910891,3.5901736585427364e-05,0.21957030464570082,0.10100486944963152,0.11968229790011968
USP17L15,-0.008320856453768944,0.18907921691967794,8.407771530552179e-05,0.1302187471668187,0.0891089108910891,4.21723392457853e-05,0.20552088795617166,0.1415421164856725,0.09857180408306317
PRDM6,-0.008628577578982112,0.18013410879242908,8.407771530552179e-05,0.08774644842825263,0.07920792079207921,4.55171932037781e-05,0.19686787846167111,0.0967436035592642,0.0881066972103217
LRRC2,-0.009279508726620363,0.1621049085254675,8.407771530552179e-05,0.08323608438453545,0.07920792079207921,4.735470119080088e-05,0.17872647025961136,0.09197357390556403,0.0881066972103217
CNTN3,-0.010380543390463362,0.1343803792570462,8.407771530552179e-05,0.08517056603021583,0.0891089108910891,5.2987678043898025e-05,0.14914581493567836,0.0940072472739689,0.09857180408306317
ANGPTL1,-0.011823670051071409,0.10323959066251309,8.407771530552179e-05,0.021738701055035878,0.009900990099009901,3.720552603830838e-05,0.11652324002540981,0.02484422977718386,0.011703297989373406
PRKG2,-0.012143730423645329,0.09710734332341792,8.407771530552179e-05,0.04277426724628804,0.0297029702970297,4.5858087486358924e-05,0.10984993588621936,0.048169219871945994,0.03414134516899966
CHSY3,-0.012368906207903117,0.09295614141195147,8.407771530552179e-05,0.02983681280241347,0.009900990099009901,4.375133658589298e-05,0.10527309333176836,0.03390546909365167,0.011703297989373406
